,Unnamed: 0.1,Unnamed: 0,geometry,address,latitude,longitude
1201,1238,1238,POINT (144.9603585 -37.7726801),"Michael Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7726801,144.9603585
1202,1239,1239,POINT (144.9599201 -37.7771779),"Pegasus Massage Therapy, 17, Sydney Road, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7771779,144.9599201
1203,1240,1240,POINT (144.8767013 -37.8426322),"Speight Street, Newport, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia",-37.8426322,144.8767013
1204,1241,1241,POINT (144.99633065652176 -37.744247765217395),"446, Bell Street, Preston, Melbourne, City of Darebin, Victoria, 3072, Australia",-37.744247765217395,144.99633065652176
1205,1242,1242,POINT (145.00969687802314 -37.710371949999995),"10, Pratt Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.710371949999995,145.00969687802314
1206,1243,1243,POINT (145.1370051 -38.1226496),"Claude Street, Kananook, Seaford, Melbourne, City of Frankston, Victoria, 3198, Australia",-38.1226496,145.1370051
1207,1244,1244,POINT (144.9913174 -37.8389465),"Toorak Road, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8389465,144.9913174
1208,1245,1245,POINT (144.9897938 -37.8435075),"Albion Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8435075,144.9897938
1209,1246,1246,POINT (145.1449902 -37.9487366),"Balmoral Avenue, Springvale, Melbourne, City of Greater Dandenong, Victoria, 3171, Australia",-37.9487366,145.1449902
1210,1247,1247,POINT (144.7988277 -37.7417459),"East Esplanade, St Albans, Melbourne, City of Brimbank, Victoria, 3021, Australia",-37.7417459,144.7988277
1211,1248,1248,POINT (144.9864053 -37.8657176),"Pakington Street, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8657176,144.9864053
1212,1249,1249,POINT (144.7053407 -37.5735497),"Herbert Crescent, Sunbury, Melbourne, City of Hume, Victoria, 3429, Australia",-37.5735497,144.7053407
1213,1250,1250,POINT (144.9705465 -37.8354573),"Albert Road, South Melbourne, Melbourne, City of Port Phillip, Victoria, 3205, Australia",-37.8354573,144.9705465
1214,1251,1251,POINT (144.962019914163 -37.824912749999996),"City Tower, 183, City Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.824912749999996,144.962019914163
1215,1252,1252,POINT (144.96943475671313 -37.82995715),"22, Dorcas Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.82995715,144.96943475671313
1216,1253,1253,POINT (144.96460395433735 -37.82170615),"Eureka Tower, 7, Riverside Quay, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.82170615,144.96460395433735
1217,1254,1254,POINT (145.0079341 -37.8889212),"Shoobra Road, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia",-37.8889212,145.0079341
1218,1255,1255,POINT (144.76238365194695 -37.8759072),"18, Greylea Grove, Seabrook, Melbourne, City of Hobsons Bay, Victoria, 3028, Australia",-37.8759072,144.76238365194695
1219,1256,1256,POINT (145.1533438 -38.1074411),"Austin Road, Seaford, Melbourne, City of Frankston, Victoria, 3198, Australia",-38.1074411,145.1533438
1220,1257,1257,POINT (145.1499945 -38.110234),"Elisdon Drive, Seaford, Melbourne, City of Frankston, Victoria, 3198, Australia",-38.110234,145.1499945
1221,1258,1258,POINT (145.0944805 -37.6159551),"Monet Place, Riverdale On PlentyEstate, South Morang, Melbourne, City of Whittlesea, Victoria, 3752, Australia",-37.6159551,145.0944805
1222,1259,1259,POINT (144.9855759610577 -37.83000365),"23-25, St Leonards Court, South Yarra, Melbourne, City of Melbourne, Victoria, 3141, Australia",-37.83000365,144.9855759610577
1223,1260,1260,POINT (144.9666729 -37.8300058),"Coventry Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8300058,144.9666729
1224,1261,1261,POINT (144.9633593 -37.8229812),"City Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8229812,144.9633593
1225,1262,1262,POINT (144.96303609895676 -37.824704350000005),"The Sentinel, 88, Kavanagh Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.824704350000005,144.96303609895676
1226,1263,1263,POINT (144.96393791047822 -37.82317765),"Australia 108, 70, Southbank Boulevard, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.82317765,144.96393791047822
1227,1264,1264,POINT (144.9666729 -37.8300058),"Coventry Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8300058,144.9666729
1228,1265,1265,POINT (144.96393791047822 -37.82317765),"Australia 108, 70, Southbank Boulevard, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.82317765,144.96393791047822
1229,1266,1266,POINT (144.9620891019552 -37.825469600000005),"Epic Apartments, 118, Kavanagh Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.825469600000005,144.9620891019552
1230,1267,1267,POINT (144.96165600047658 -37.825163950000004),"Southbank Central, 1, Balston Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.825163950000004,144.96165600047658
1231,1268,1268,POINT (145.1645675 -37.9397234),"790, Princes Highway, Springvale, Melbourne, City of Greater Dandenong, Victoria, 3171, Australia",-37.9397234,145.1645675
1232,1269,1269,POINT (145.1645675 -37.9397234),"790, Princes Highway, Springvale, Melbourne, City of Greater Dandenong, Victoria, 3171, Australia",-37.9397234,145.1645675
1233,1270,1270,POINT (145.0835581 -37.5923494),"Merino Drive, Mernda Villages Estate, Mernda, Melbourne, City of Whittlesea, Victoria, 3755, Australia",-37.5923494,145.0835581
1234,1271,1271,POINT (145.0473638 -37.6625682),"Prince Of Wales Avenue, Mill Park, Melbourne, City of Whittlesea, Victoria, 3032, Australia",-37.6625682,145.0473638
1235,1272,1272,POINT (145.0649333 -37.6570635),"Peyton Drive, Mill Park, Melbourne, City of Whittlesea, Victoria, 3032, Australia",-37.6570635,145.0649333
1236,1273,1273,POINT (145.0719294 -37.660806),"Truscott Court, Mill Park, Melbourne, City of Whittlesea, Victoria, 3032, Australia",-37.660806,145.0719294
1237,1274,1274,POINT (145.1302741 -37.8574828),"Highbury Road, Mount Waverley, Melbourne, City of Monash, Victoria, 3149, Australia",-37.8574828,145.1302741
1238,1275,1275,POINT (145.3111443 -38.0282069),"8, Keys Court, Narre Warren, Melbourne, City of Casey, Victoria, 3805, Australia",-38.0282069,145.3111443
1239,1276,1276,POINT (144.8645399 -37.8480614),"Thorpe Street, Newport, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia",-37.8480614,144.8645399
1240,1277,1277,POINT (144.8832474 -37.8383858),"McRobert Street, Newport, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia",-37.8383858,144.8832474
1241,1278,1278,POINT (144.95646415714288 -37.80453681428572),"150, Peel Street, North Melbourne, Melbourne, City of Melbourne, Victoria, 3051, Australia",-37.80453681428572,144.95646415714288
1242,1279,1279,POINT (144.9452305 -37.8044874),"Abbotsford Street, North Melbourne, Melbourne, City of Melbourne, Victoria, 3051, Australia",-37.8044874,144.9452305
1243,1280,1280,POINT (145.1811531 -38.1483898),"Sycamore Street, Langwarrin, Melbourne, City of Frankston, Victoria, 3910, Australia",-38.1483898,145.1811531
1244,1281,1281,POINT (145.1811531 -38.1483898),"Sycamore Street, Langwarrin, Melbourne, City of Frankston, Victoria, 3910, Australia",-38.1483898,145.1811531
1245,1282,1282,POINT (145.1470731 -37.8602893),"Bennett Avenue, Mount Waverley, Melbourne, City of Monash, Victoria, 3151, Australia",-37.8602893,145.1470731
1246,1283,1283,POINT (145.1808728 -37.9345201),"Bertrand Avenue, Mulgrave, Melbourne, City of Monash, Victoria, 3170, Australia",-37.9345201,145.1808728
1247,1284,1284,POINT (145.068268 -37.8891248),"Melbourne Street, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3163, Australia",-37.8891248,145.068268
1248,1285,1285,POINT (144.9984482470588 -37.76680134117647),"5, Beavers Road, Northcote, Melbourne, City of Darebin, Victoria, 3070, Australia",-37.76680134117647,144.9984482470588
1249,1286,1286,POINT (144.9967356 -37.7811208),"High Street, Westgarth, Northcote, Melbourne, City of Darebin, Victoria, 3070, Australia",-37.7811208,144.9967356
1250,1287,1287,POINT (144.916433 -37.7168776),"Murphy Street, Oak Park, Melbourne, City of Merri-bek, Victoria, 3046, Australia",-37.7168776,144.916433
1251,1288,1288,POINT (144.9372887 -37.738051),"Cumberland Road, Pascoe Vale South, Melbourne, City of Merri-bek, Victoria, 3044, Australia",-37.738051,144.9372887
1252,1289,1289,POINT (144.733353 -37.9084929),"Ironwood Drive, Featherbrook, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9084929,144.733353
1253,1290,1290,POINT (144.7496753 -37.8806076),"Grangemouth Drive, Willowgreen, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8806076,144.7496753
1254,1291,1291,POINT (144.7340825 -37.9046524),"Bliss Street, Thirty 30, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.9046524,144.7340825
1255,1292,1292,POINT (144.7214975 -37.8817996),"Tamar Avenue, Waterhaven, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8817996,144.7214975
1256,1293,1293,POINT (144.7214975 -37.8817996),"Tamar Avenue, Waterhaven, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",-37.8817996,144.7214975
1257,1294,1294,POINT (144.9090169 -37.779105),"Charles Street, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia",-37.779105,144.9090169
1258,1295,1295,POINT (144.7691445 -37.7755457),"Vincent Street, Deer Park, Melbourne, City of Brimbank, Victoria, 3023, Australia",-37.7755457,144.7691445
1259,1296,1296,POINT (144.7692505 -37.7951233),"Kenwood Green, Brimbank Gardens Estate, Derrimut, Melbourne, City of Brimbank, Victoria, 3026, Australia",-37.7951233,144.7692505
1260,1297,1297,POINT (144.9896225 -37.8753707),"Hartpury Avenue, Elwood, Melbourne, City of Port Phillip, Victoria, 3184, Australia",-37.8753707,144.9896225
1261,1298,1298,POINT (144.9094329 -37.7494712),"Thorn Street, Essendon, Melbourne, City of Moonee Valley, Victoria, 3040, Australia",-37.7494712,144.9094329
1262,1299,1299,POINT (144.9708687 -37.717698),"Argyle Street, Fawkner, Melbourne, City of Merri-bek, Victoria, 3060, Australia",-37.717698,144.9708687
1263,1300,1300,POINT (144.932261 -37.7882443),"Princes Street, Newmarket, Flemington, Melbourne, City of Moonee Valley, Victoria, 3031, Australia",-37.7882443,144.932261
1264,1301,1301,POINT (144.6703588 -37.8667525),"Boston Place, Wilmington, Hoppers Crossing, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8667525,144.6703588
1265,1302,1302,POINT (144.7996285 -37.7160417),"Willys Avenue, Keilor Downs, Melbourne, City of Brimbank, Victoria, 3038, Australia",-37.7160417,144.7996285
1266,1303,1303,POINT (144.7736647 -37.8489118),"Bladin Street, Laverton, Melbourne, City of Hobsons Bay, Victoria, 3028, Australia",-37.8489118,144.7736647
1267,1304,1304,POINT (144.8815951 -37.7730115),"Wests Road, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.7730115,144.8815951
1268,1305,1305,POINT (144.88242718604693 -37.77060405),"68, Wests Road, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.77060405,144.88242718604693
1269,1306,1306,POINT (144.9226058 -37.6547924),"Buchan Street, Meadow Heights, Melbourne, City of Hume, Victoria, 3048, Australia",-37.6547924,144.9226058
1270,1307,1307,POINT (144.9486396 -37.7254148),"Surrey Street, Pascoe Vale, Melbourne, City of Merri-bek, Victoria, 3044, Australia",-37.7254148,144.9486396
1271,1308,1308,POINT (144.938633 -37.8425339),"Bay Street, Beacon Cove, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia",-37.8425339,144.938633
1272,1309,1309,POINT (144.99941018970037 -37.74532905),"5, Blanch Street, Preston, Melbourne, City of Darebin, Victoria, 3072, Australia",-37.74532905,144.99941018970037
1273,1310,1310,POINT (145.0222341 -37.7266018),"Dorrington Avenue, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7266018,145.0222341
1274,1311,1311,POINT (145.0029246 -37.7127056),"Compton Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7127056,145.0029246
1275,1312,1312,POINT (145.0078933 -37.7148554),"High Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7148554,145.0078933
1276,1313,1313,POINT (145.1260555 -38.1256255),"Boonong Avenue, Kananook, Seaford, Melbourne, City of Frankston, Victoria, 3198, Australia",-38.1256255,145.1260555
1277,1314,1314,POINT (144.9938493 -37.8377585),"Claremont Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8377585,144.9938493
1278,1315,1315,POINT (144.9831225 -37.864378),"Kake Da Dhaba, 33, Inkerman Street, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.864378,144.9831225
1279,1316,1316,POINT (144.9761301 -37.8693451),"Marine Parade, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8693451,144.9761301
1280,1317,1317,POINT (145.005987 -37.8439328),"Gordon Street, Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia",-37.8439328,145.005987
1281,1318,1318,POINT (145.0077528 -37.8437618),"Mathoura Road, Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia",-37.8437618,145.0077528
1282,1319,1319,POINT (145.0098471 -37.8459827),"Canterbury Road, Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia",-37.8459827,145.0098471
1283,1320,1320,POINT (144.9642722 -37.7400683),"McKay Street, Coburg, Melbourne, City of Merri-bek, Victoria, 3058, Australia",-37.7400683,144.9642722
1284,1322,1322,POINT (144.9879252 -37.7956474),"Mater Street, Collingwood, Melbourne, City of Yarra, Victoria, 3066, Australia",-37.7956474,144.9879252
1285,1323,1323,POINT (144.9350673 -37.5980649),"Rayfield Avenue, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia",-37.5980649,144.9350673
1286,1324,1324,POINT (144.9019417 -37.5704964),"Sustainable Drive, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia",-37.5704964,144.9019417
1287,1325,1325,POINT (144.9534162 -37.819236),"Collins Street, Yarra’s Edge, Docklands, Melbourne, City of Melbourne, Victoria, 3008, Australia",-37.819236,144.9534162
1288,1326,1326,POINT (145.0117811 -37.8936466),"Parnell Street, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia",-37.8936466,145.0117811
1289,1327,1327,POINT (144.9801206 -37.8803904),"Shelley Street, Elwood, Melbourne, City of Port Phillip, Victoria, 3184, Australia",-37.8803904,144.9801206
1290,1328,1328,POINT (145.0254502 -37.6364879),"San Cristobal Pass, Lyndarum Estate, Epping, Melbourne, City of Whittlesea, Victoria, 3076, Australia",-37.6364879,145.0254502
1291,1329,1329,POINT (144.9731163 -37.6952883),"Somerlayton Crescent, Fawkner, Melbourne, City of Merri-bek, Victoria, 3060, Australia",-37.6952883,144.9731163
1292,1330,1330,POINT (144.883453 -37.7970158),"Stafford Street, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia",-37.7970158,144.883453
1293,1331,1331,POINT (145.1444444 -38.1648037),"Crathie Court, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia",-38.1648037,145.1444444
1294,1332,1332,POINT (145.139719 -38.1395686),"Leith Court, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia",-38.1395686,145.139719
1295,1333,1333,POINT (144.89355443464447 -37.78118275),"32, La Scala Avenue, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.78118275,144.89355443464447
1296,1334,1334,POINT (144.8848816 -37.7848702),"Birdwood Street, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.7848702,144.8848816
1297,1335,1335,POINT (144.8815951 -37.7730115),"Wests Road, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.7730115,144.8815951
1298,1336,1336,POINT (144.9864371 -37.8095359),"Victoria Parade, East Melbourne, Melbourne, City of Melbourne, Victoria, 3002, Australia",-37.8095359,144.9864371
1299,1337,1337,POINT (144.8754662 -37.8375958),"Johnston Street, Newport, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia",-37.8375958,144.8754662
1300,1338,1338,POINT (145.0118159 -37.8147977),"David Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8147977,145.0118159
1301,1339,1339,POINT (144.99579553592582 -37.83641355),"661-665, Chapel Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.83641355,144.99579553592582
1302,1340,1340,POINT (144.9938493 -37.8377585),"Claremont Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8377585,144.9938493
1303,1341,1341,POINT (144.96393791047822 -37.82317765),"Australia 108, 70, Southbank Boulevard, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.82317765,144.96393791047822
1304,1342,1342,POINT (144.954467 -37.7753671),"Barkly Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7753671,144.954467
1305,1343,1343,POINT (144.9719821 -37.76181),"North Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.76181,144.9719821
1306,1344,1344,POINT (144.96818848530097 -37.8317872),"Capri, 38, Bank Street, South Melbourne, Melbourne, City of Port Phillip, Victoria, 3205, Australia",-37.8317872,144.96818848530097
1307,1345,1345,POINT (144.9887325 -37.8349944),"Caroline Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8349944,144.9887325
1308,1346,1346,POINT (144.9652507 -37.8230438),"Kavanagh Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8230438,144.9652507
1309,1347,1347,POINT (144.8933596 -37.7451927),"Ogilvie Street, Essendon, Melbourne, City of Moonee Valley, Victoria, 3040, Australia",-37.7451927,144.8933596
